43.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,INFO;SYSTEM,FINEST;VALIDATION,FINEST;VISUALFORCE,FINEST;WAVE,INFO;WORKFLOW,FINEST
22:24:59.0 (110462)|USER_INFO|[EXTERNAL]|0051f000000IdnF|sai_teja_golla@manulife-cdn.com.dev53|Eastern Standard Time|GMT-04:00
22:24:59.0 (157837)|EXECUTION_STARTED
22:24:59.0 (165119)|CODE_UNIT_STARTED|[EXTERNAL]|01p1f000000990u|C360_handleAccountIndicators
22:24:59.0 (795001)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
22:24:59.0 (834483)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
22:24:59.0 (844816)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
22:24:59.0 (860472)|METHOD_ENTRY|[1]|01p1f000000990u|C360_handleAccountIndicators.C360_handleAccountIndicators()
22:24:59.0 (871739)|STATEMENT_EXECUTE|[1]
22:24:59.0 (878138)|STATEMENT_EXECUTE|[1]
22:24:59.0 (886637)|METHOD_EXIT|[1]|C360_handleAccountIndicators
22:24:59.0 (897291)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
22:24:59.0 (904443)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
22:24:59.0 (987323)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
22:24:59.0 (1003710)|VARIABLE_SCOPE_BEGIN|[30]|this|C360_handleAccountIndicators|true|false
22:24:59.0 (1071554)|VARIABLE_ASSIGNMENT|[30]|this|{"assetIdSet":"0x279210b","assetQuery":"Select Account.recor (158 more) ...","whereCondition":"Id =: assetIdSet"}|0x5f6a309
22:24:59.0 (1082041)|VARIABLE_SCOPE_BEGIN|[30]|BC|Database.BatchableContext|true|false
22:24:59.0 (1222844)|VARIABLE_ASSIGNMENT|[30]|BC|{"childJobId":"7071f000000WG0uAAG","jobId":"7071f000000WG0pAAG"}|0x3affe027
22:24:59.0 (1235536)|VARIABLE_SCOPE_BEGIN|[30]|Scope|List<SObject>|true|false
22:24:59.0 (1274362)|VARIABLE_ASSIGNMENT|[30]|Scope|[{"AccountId":"0011f000004f4aCAAQ","GB_Canada_Only_Indicator__c":false,"Id":"02i1f000000l3W8AAI","GB_Data_Constraint_Indicator__c":true,"GB_OTIP_Indicator__c":false,"Manulife_Staff_Indicator__c":true,"Account":{"Id":"0011f000004f4aCAAQ","RecordTypeId":"012U0000000g3HKIAY","RecordType":{"Id":"012U0000000g3HKIAY","Name":"Customer"}}}]|0x247b70aa
22:24:59.0 (1292145)|STATEMENT_EXECUTE|[30]
22:24:59.0 (1295398)|STATEMENT_EXECUTE|[31]
22:24:59.0 (1307813)|HEAP_ALLOCATE|[31]|Bytes:4
22:24:59.0 (1343353)|SYSTEM_CONSTRUCTOR_ENTRY|[31]|<init>(Integer)
22:24:59.0 (1382376)|SYSTEM_CONSTRUCTOR_EXIT|[31]|<init>(Integer)
